pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA_x,HODESH_TEUNA_x,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y,MISPAR_REHEV_fikt,ZEHUT_fikt,SHNAT_TEUNA_y,HODESH_TEUNA_y,SUG_MEORAV,SHNAT_HOZAA,KVUZA_GIL,MIN,SUG_REHEV_NASA_LMS,EMZAE_BETIHUT,SEMEL_YISHUV_MEGURIM,HUMRAT_PGIA,SUG_NIFGA_LMS,PEULAT_NIFGA_LMS,KVUTZAT_OHLUSIYA_LMS,MAHOZ_MEGURIM,NAFA_MEGURIM,EZOR_TIVI_MEGURIM,MAAMAD_MINIZIPALI_MEGURIM,ZURAT_ISHUV_MEGURIM,SUG_TIK,ShimushBeAvizareyBetihut_LMS,PtiraMeuheret_LMS
2023027742,1,1,1,8300,925,275,,20390833,,,,,52,2023,7,10,80,4,5,2,1,3,4,8,0,2,1,1,4,3,6,2,1,1,9,9,9,0,0,9,4,44,442,0,13,1,180522,653886,2,1,2023,7,1,1998,13,2,1,5,8400,0,0,8,1,4,44,441,0,14,1,,
2023027774,1,1,1,3000,1847,1842,,92871171,,,,,61,2023,8,7,83,4,5,2,0,3,1,9,9,0,0,0,0,5,6,1,9,9,9,9,9,3,3,2,1,11,111,0,12,1,220533,628663,0,2,2023,8,3,0,5,2,,5,3000,3,1,9,2,1,11,111,0,12,1,,
2023027774,1,1,1,3000,1847,1842,,92871171,,,,,61,2023,8,7,83,4,5,2,0,3,1,9,9,0,0,0,0,5,6,1,9,9,9,9,9,3,3,2,1,11,111,0,12,1,220533,628663,1,1,2023,8,1,1984,13,1,12,1,3000,0,0,8,1,1,11,111,0,12,1,,
2023027815,1,1,1,7900,920,901,,8810021,,,,,51,2023,4,4,55,4,1,3,0,3,1,8,0,3,1,1,2,3,1,1,1,1,9,9,9,3,3,1,4,42,422,0,13,1,188657,666009,0,2,2023,4,3,0,3,2,,5,7900,3,1,9,1,4,42,422,0,13,1,,
2023027815,1,1,1,7900,920,901,,8810021,,,,,51,2023,4,4,55,4,1,3,0,3,1,8,0,3,1,1,2,3,1,1,1,1,9,9,9,3,3,1,4,42,422,0,13,1,188657,666009,1,1,2023,4,1,1971,16,1,12,5,7900,0,0,8,1,4,42,422,0,13,1,,
2023027827,1,1,1,2610,252,162,,7820001,,,,,61,2023,12,5,80,4,5,3,0,3,1,9,0,3,1,0,3,2,3,1,2,2,9,9,9,3,3,9,1,11,112,0,14,1,198282,628004,0,2,2023,12,3,0,4,2,,5,2610,3,1,9,1,1,11,112,0,14,1,,
2023027827,1,1,1,2610,252,162,,7820001,,,,,61,2023,12,5,80,4,5,3,0,3,1,9,0,3,1,0,3,2,3,1,2,2,9,9,9,3,3,9,1,11,112,0,14,1,198282,628004,1,1,2023,12,1,1976,14,1,1,1,2640,0,0,8,1,4,42,422,0,15,1,,
2023027834,1,1,1,7400,996,1020,,9950313,,,,,51,2023,4,27,63,4,1,5,1,3,1,9,0,3,2,1,0,3,1,2,1,1,9,9,9,9,0,9,4,41,411,0,13,1,185633,689682,0,2,2023,4,3,0,4,2,,5,7400,3,1,9,1,4,41,411,0,13,1,,
2023027834,1,1,1,7400,996,1020,,9950313,,,,,51,2023,4,27,63,4,1,5,1,3,1,9,0,3,2,1,0,3,1,2,1,1,9,9,9,9,0,9,4,41,411,0,13,1,185633,689682,0,4,2023,4,3,0,4,2,,5,7400,3,1,9,1,4,41,411,0,13,1,,
2023027834,1,1,1,7400,996,1020,,9950313,,,,,51,2023,4,27,63,4,1,5,1,3,1,9,0,3,2,1,0,3,1,2,1,1,9,9,9,9,0,9,4,41,411,0,13,1,185633,689682,1,1,2023,4,1,1984,12,1,1,5,5000,0,0,8,1,5,51,511,0,13,1,,
2023027834,1,1,1,7400,996,1020,,9950313,,,,,51,2023,4,27,63,4,1,5,1,3,1,9,0,3,2,1,0,3,1,2,1,1,9,9,9,9,0,9,4,41,411,0,13,1,185633,689682,2,3,2023,4,1,2019,10,2,1,5,7400,0,0,8,3,4,41,411,0,13,1,,
2023027854,1,1,1,1200,441,303,,120001,,,,,52,2023,11,5,51,4,1,1,0,2,1,8,0,4,1,1,2,3,1,6,1,1,9,9,9,3,3,1,4,43,431,0,15,1,200660,646179,0,1,2023,11,3,0,16,1,,5,1200,2,1,9,1,4,43,431,0,15,1,2,
2023027854,1,1,1,1200,441,303,,120001,,,,,52,2023,11,5,51,4,1,1,0,2,1,8,0,4,1,1,2,3,1,6,1,1,9,9,9,3,3,1,4,43,431,0,15,1,200660,646179,0,3,2023,11,3,0,15,2,,5,1200,3,1,9,1,4,43,431,0,15,1,,
2023027854,1,1,1,1200,441,303,,120001,,,,,52,2023,11,5,51,4,1,1,0,2,1,8,0,4,1,1,2,3,1,6,1,1,9,9,9,3,3,1,4,43,431,0,15,1,200660,646179,1,2,2023,11,1,2022,4,2,1,1,1200,0,0,8,1,4,43,431,0,15,1,,
2023027877,1,1,1,3000,833,1503,,12290151,,,,,61,2023,1,7,84,4,5,7,1,3,1,9,3,0,1,1,2,3,3,2,1,1,9,9,9,3,3,2,1,11,111,0,12,1,220644,630920,0,1,2023,1,3,0,99,0,,5,0,3,1,9,1,,99,,,,1,,
2023027877,1,1,1,3000,833,1503,,12290151,,,,,61,2023,1,7,84,4,5,7,1,3,1,9,3,0,1,1,2,3,3,2,1,1,9,9,9,3,3,2,1,11,111,0,12,1,220644,630920,1,2,2023,1,1,1970,16,1,1,1,3000,0,0,8,1,1,11,111,0,12,1,,
2023027887,1,1,1,4000,348,355,,7730223,,,,,11,2023,3,5,44,4,1,1,1,3,1,11,0,2,1,1,5,3,1,2,1,1,9,9,9,1,4,1,3,31,311,0,13,1,200088,747325,0,2,2023,3,3,0,8,1,,5,483,3,1,9,2,2,24,242,99,28,1,,
2023027887,1,1,1,4000,348,355,,7730223,,,,,11,2023,3,5,44,4,1,1,1,3,1,11,0,2,1,1,5,3,1,2,1,1,9,9,9,1,4,1,3,31,311,0,13,1,200088,747325,1,1,2023,3,1,1989,13,1,11,4,7600,0,0,8,1,2,24,246,0,15,1,,
2023027940,1,1,1,3000,4786,4753,,24240735,,,,,61,2023,2,28,43,4,1,3,1,3,2,8,1,0,1,1,3,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,222839,636337,1,1,2023,2,3,0,7,1,8,2,0,3,5,2,1,,99,,,,1,,
2023027940,1,1,1,3000,4786,4753,,24240735,,,,,61,2023,2,28,43,4,1,3,1,3,2,8,1,0,1,1,3,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,222839,636337,1,2,2023,2,2,2008,7,1,8,2,3617,3,4,1,1,7,74,740,73,19,1,,
2023027940,1,1,1,3000,4786,4753,,24240735,,,,,61,2023,2,28,43,4,1,3,1,3,2,8,1,0,1,1,3,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,222839,636337,2,3,2023,2,1,2013,7,1,1,1,3000,0,0,8,2,1,11,111,0,12,1,,
2023028007,1,1,1,9000,964,919,,50022,,,,,34,2023,5,25,60,2,1,5,1,3,2,8,1,0,2,1,4,3,1,2,1,1,9,9,9,0,0,9,6,62,623,0,13,1,180130,572395,1,1,2023,5,2,2015,9,1,1,1,9000,3,2,1,1,6,62,623,0,13,1,,
2023028007,1,1,1,9000,964,919,,50022,,,,,34,2023,5,25,60,2,1,5,1,3,2,8,1,0,2,1,4,3,1,2,1,1,9,9,9,0,0,9,6,62,623,0,13,1,180130,572395,2,2,2023,5,2,2009,8,1,1,1,9000,3,2,1,1,6,62,623,0,13,1,,
2023028043,1,1,1,70,335,704,,9470321,,,,,38,2023,4,4,89,4,5,3,0,1,2,8,0,3,1,1,3,3,3,1,1,1,9,9,9,0,0,9,6,61,613,0,13,1,167095,631847,1,1,2023,4,2,2021,4,2,1,1,70,3,2,1,1,6,61,613,0,13,1,,
2023028043,1,1,1,70,335,704,,9470321,,,,,38,2023,4,4,89,4,5,3,0,1,2,8,0,3,1,1,3,3,3,1,1,1,9,9,9,0,0,9,6,61,613,0,13,1,167095,631847,2,2,2023,4,2,1991,10,1,1,4,0,1,2,1,1,,99,,,,1,1,1
2023028075,1,1,1,5000,1011,1005,,9980413,,,,,20,2023,12,25,64,4,1,2,1,3,2,11,1,0,1,1,0,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180829,666513,1,2,2023,12,2,2001,9,1,21,2,8600,3,8,1,1,5,51,512,0,14,1,1,
2023028075,1,1,1,5000,1011,1005,,9980413,,,,,20,2023,12,25,64,4,1,2,1,3,2,11,1,0,1,1,0,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180829,666513,2,1,2023,12,2,2021,6,1,19,2,5000,3,4,1,2,5,51,511,0,13,1,,
2023028091,1,1,1,2800,312,407,,7470001,,,,,12,2023,9,24,57,2,1,1,0,2,4,8,3,0,1,1,3,4,1,1,1,1,9,9,9,0,0,9,2,21,211,0,16,1,253750,790625,1,1,2023,9,2,2021,5,1,19,5,2800,2,4,1,1,2,21,211,0,16,1,1,
2023028091,1,1,1,2800,312,407,,7470001,,,,,12,2023,9,24,57,2,1,1,0,2,4,8,3,0,1,1,3,4,1,1,1,1,9,9,9,0,0,9,2,21,211,0,16,1,253750,790625,2,2,2023,9,1,1999,9,1,1,5,2800,0,0,8,1,2,21,211,0,16,1,,
2023028093,1,1,1,9100,228,223,,14970040,,,,,12,2023,7,1,58,4,1,7,9,3,1,9,0,2,3,1,3,3,1,,1,1,9,9,9,3,3,1,2,24,245,0,15,1,209645,767860,0,1,2023,7,3,0,14,2,,5,0,3,1,9,1,,99,,,,1,,
2023028093,1,1,1,9100,228,223,,14970040,,,,,12,2023,7,1,58,4,1,7,9,3,1,9,0,2,3,1,3,3,1,,1,1,9,9,9,3,3,1,2,24,245,0,15,1,209645,767860,1,2,2023,7,1,1978,14,1,1,5,9100,0,0,8,1,2,24,245,0,15,1,,
2023028125,1,1,1,6200,216,201,,90023,,,,,20,2023,6,16,40,4,1,6,0,3,2,8,1,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,5,51,513,0,14,1,175667,658910,1,1,2023,6,1,1995,15,1,1,5,6200,0,0,8,1,5,51,513,0,14,1,,
2023028125,1,1,1,6200,216,201,,90023,,,,,20,2023,6,16,40,4,1,6,0,3,2,8,1,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,5,51,513,0,14,1,175667,658910,2,2,2023,6,2,0,8,1,21,2,6600,3,8,1,3,5,51,513,0,14,1,,
2023028241,1,1,1,5000,1135,1309,,12960556,,,,,20,2023,3,15,43,4,1,4,1,3,1,9,3,0,1,1,2,5,1,2,1,1,9,9,9,3,4,1,5,51,511,0,13,1,178743,663343,0,1,2023,3,3,0,4,2,,5,5000,3,1,9,1,5,51,511,0,13,1,,
2023028241,1,1,1,5000,1135,1309,,12960556,,,,,20,2023,3,15,43,4,1,4,1,3,1,9,3,0,1,1,2,5,1,2,1,1,9,9,9,3,4,1,5,51,511,0,13,1,178743,663343,1,2,2023,3,1,0,99,0,12,5,0,0,0,8,1,,99,,,,1,,
2023028261,1,1,1,3000,4393,4129,,7232440,,,,,61,2023,9,22,42,4,1,6,1,3,2,9,9,0,0,0,0,5,11,2,9,9,9,9,9,0,0,9,1,11,111,0,12,1,222457,633617,1,1,2023,9,2,1982,14,2,1,1,3616,3,2,1,1,7,76,760,0,16,1,1,
2023028261,1,1,1,3000,4393,4129,,7232440,,,,,61,2023,9,22,42,4,1,6,1,3,2,9,9,0,0,0,0,5,11,2,9,9,9,9,9,0,0,9,1,11,111,0,12,1,222457,633617,2,2,2023,9,2,2013,7,2,1,1,3000,3,2,1,2,1,11,111,0,12,1,,
2023028317,1,1,1,7100,653,1115,,9930002,,,,,38,2023,4,5,42,2,1,4,1,3,2,8,0,3,3,1,4,3,1,2,1,1,9,9,9,0,0,9,6,61,614,0,14,1,159609,618947,1,2,2023,4,2,0,10,1,1,1,7100,3,2,1,1,6,61,614,0,14,1,,
2023028317,1,1,1,7100,653,1115,,9930002,,,,,38,2023,4,5,42,2,1,4,1,3,2,8,0,3,3,1,4,3,1,2,1,1,9,9,9,0,0,9,6,61,614,0,14,1,159609,618947,2,1,2023,4,2,1982,14,1,12,1,7100,3,2,1,1,6,61,614,0,14,1,,
2023028317,1,1,1,7100,653,1115,,9930002,,,,,38,2023,4,5,42,2,1,4,1,3,2,8,0,3,3,1,4,3,1,2,1,1,9,9,9,0,0,9,6,61,614,0,14,1,159609,618947,2,3,2023,4,3,0,13,2,12,1,7100,3,3,1,1,6,61,614,0,14,1,,
2023028317,1,1,1,7100,653,1115,,9930002,,,,,38,2023,4,5,42,2,1,4,1,3,2,8,0,3,3,1,4,3,1,2,1,1,9,9,9,0,0,9,6,61,614,0,14,1,159609,618947,3,4,2023,4,2,2014,6,1,1,5,8500,3,2,1,1,4,43,432,0,15,1,,
2023028325,1,1,1,4000,915,813,,11080422,,,,,11,2023,7,18,28,4,1,3,9,2,11,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,3,31,311,0,13,1,199458,745333,1,1,2023,7,2,1993,10,2,21,5,4000,2,8,1,1,3,31,311,0,13,1,1,
2023028413,1,1,1,3000,1307,1252,,23880254,,,,,61,2023,4,3,83,4,5,2,1,3,1,9,3,0,1,1,4,5,6,2,9,1,9,9,9,4,4,9,1,11,111,0,12,1,217445,629300,0,1,2023,4,3,0,10,2,,5,3000,3,1,9,1,1,11,111,0,12,1,,
2023028413,1,1,1,3000,1307,1252,,23880254,,,,,61,2023,4,3,83,4,5,2,1,3,1,9,3,0,1,1,4,5,6,2,9,1,9,9,9,4,4,9,1,11,111,0,12,1,217445,629300,1,2,2023,4,1,2017,6,1,1,1,6600,0,0,8,1,5,51,513,0,14,1,,
2023028430,1,1,1,7100,653,507,,7900006,,,,,38,2023,7,3,78,4,1,2,1,3,2,8,0,5,3,1,4,3,1,2,1,1,9,9,9,0,0,9,6,61,614,0,14,1,161075,618842,1,1,2023,7,2,1998,11,1,1,1,7100,3,2,1,3,6,61,614,0,14,1,,
2023028430,1,1,1,7100,653,507,,7900006,,,,,38,2023,7,3,78,4,1,2,1,3,2,8,0,5,3,1,4,3,1,2,1,1,9,9,9,0,0,9,6,61,614,0,14,1,161075,618842,2,2,2023,7,3,0,8,1,1,1,7100,3,3,2,1,6,61,614,0,14,1,,
2023028430,1,1,1,7100,653,507,,7900006,,,,,38,2023,7,3,78,4,1,2,1,3,2,8,0,5,3,1,4,3,1,2,1,1,9,9,9,0,0,9,6,61,614,0,14,1,161075,618842,2,5,2023,7,2,2020,8,2,1,1,7100,3,2,1,3,6,61,614,0,14,1,,
2023028430,1,1,1,7100,653,507,,7900006,,,,,38,2023,7,3,78,4,1,2,1,3,2,8,0,5,3,1,4,3,1,2,1,1,9,9,9,0,0,9,6,61,614,0,14,1,161075,618842,3,4,2023,7,2,2017,6,2,1,1,7100,3,2,1,1,6,61,614,0,14,1,,
2023028430,1,1,1,7100,653,507,,7900006,,,,,38,2023,7,3,78,4,1,2,1,3,2,8,0,5,3,1,4,3,1,2,1,1,9,9,9,0,0,9,6,61,614,0,14,1,161075,618842,4,3,2023,7,2,2011,6,1,1,1,7100,3,2,1,1,6,61,614,0,14,1,1,
2023028442,1,1,1,9600,161,,,,,,,,12,2023,9,3,26,4,5,1,1,3,2,11,0,2,3,1,5,3,6,2,1,1,9,9,9,0,0,9,3,31,311,0,16,3,207356,750385,1,1,2023,9,2,1979,14,1,2,1,674,3,2,1,1,2,24,245,4,31,1,,
2023028442,1,1,1,9600,161,,,,,,,,12,2023,9,3,26,4,5,1,1,3,2,11,0,2,3,1,5,3,6,2,1,1,9,9,9,0,0,9,3,31,311,0,16,3,207356,750385,2,2,2023,9,2,1990,11,2,1,1,9600,3,2,1,1,3,31,311,0,16,1,,
2023028449,1,1,1,6600,304,761,,260052,,,,,20,2023,4,18,69,4,1,3,1,3,2,9,3,0,1,1,0,3,1,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,178160,658447,1,2,2023,4,2,2017,6,2,1,1,6600,3,2,1,1,5,51,513,0,14,1,,
2023028449,1,1,1,6600,304,761,,260052,,,,,20,2023,4,18,69,4,1,3,1,3,2,9,3,0,1,1,0,3,1,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,178160,658447,2,1,2023,4,1,2011,7,1,1,5,2710,0,0,8,2,3,32,323,0,25,1,,
2023028470,1,1,1,3000,4101,4113,,92871276,,,,,61,2023,3,20,28,4,1,2,0,3,2,9,1,0,1,1,2,5,1,6,9,2,9,9,9,0,0,9,1,11,111,0,12,1,222328,634703,1,2,2023,3,2,2018,6,1,1,1,3000,3,2,1,2,1,11,111,0,12,1,,
2023028470,1,1,1,3000,4101,4113,,92871276,,,,,61,2023,3,20,28,4,1,2,0,3,2,9,1,0,1,1,2,5,1,6,9,2,9,9,9,0,0,9,1,11,111,0,12,1,222328,634703,2,1,2023,3,2,2005,8,1,1,1,3000,3,2,1,1,1,11,111,0,12,1,,
2023028522,1,1,1,6600,941,324,,10120023,,,,,20,2023,11,7,47,4,1,3,1,3,1,8,1,0,1,1,3,5,1,2,1,1,9,9,9,3,3,1,5,51,513,0,14,1,179839,657559,0,1,2023,11,3,0,16,2,,5,6600,3,1,9,1,5,51,513,0,14,1,,
2023028522,1,1,1,6600,941,324,,10120023,,,,,20,2023,11,7,47,4,1,3,1,3,1,8,1,0,1,1,3,5,1,2,1,1,9,9,9,3,3,1,5,51,513,0,14,1,179839,657559,0,3,2023,11,3,0,15,2,,5,6600,3,1,9,1,5,51,513,0,14,1,,
2023028522,1,1,1,6600,941,324,,10120023,,,,,20,2023,11,7,47,4,1,3,1,3,1,8,1,0,1,1,3,5,1,2,1,1,9,9,9,3,3,1,5,51,513,0,14,1,179839,657559,1,2,2023,11,1,2014,6,1,1,5,2610,0,0,8,1,1,11,112,0,14,1,,
2023028558,1,1,1,9000,841,701,,11400522,,,,,34,2023,8,3,80,4,5,5,1,2,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,6,62,623,0,13,1,181398,572669,1,4,2023,8,2,1993,15,2,1,5,9000,2,2,1,1,6,62,623,0,13,1,1,
2023028558,1,1,1,9000,841,701,,11400522,,,,,34,2023,8,3,80,4,5,5,1,2,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,6,62,623,0,13,1,181398,572669,2,1,2023,8,3,0,12,1,1,5,6600,3,3,8,1,5,51,513,0,14,1,,
2023028558,1,1,1,9000,841,701,,11400522,,,,,34,2023,8,3,80,4,5,5,1,2,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,6,62,623,0,13,1,181398,572669,2,2,2023,8,2,1989,11,1,1,5,1192,3,2,1,2,6,62,623,99,26,1,,
2023028558,1,1,1,9000,841,701,,11400522,,,,,34,2023,8,3,80,4,5,5,1,2,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,6,62,623,0,13,1,181398,572669,2,3,2023,8,3,0,11,2,1,1,1192,3,3,1,2,6,62,623,99,26,1,,
2023028666,1,1,1,5000,2524,2642,,17800926,,,,,20,2023,2,27,81,4,5,2,1,2,1,9,3,0,1,1,3,5,3,2,1,1,9,9,9,3,4,9,5,51,511,0,13,1,180512,663164,0,1,2023,2,3,0,13,2,,5,5000,2,1,9,1,5,51,511,0,13,1,1,
2023028666,1,1,1,5000,2524,2642,,17800926,,,,,20,2023,2,27,81,4,5,2,1,2,1,9,3,0,1,1,3,5,3,2,1,1,9,9,9,3,4,9,5,51,511,0,13,1,180512,663164,1,2,2023,2,1,2001,9,1,1,1,5000,0,0,8,1,5,51,511,0,13,1,,
2023028715,1,1,1,5000,1216,1218,,570523,,,,,20,2023,6,12,49,4,1,2,0,3,4,8,1,0,1,1,2,3,1,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178105,663976,1,1,2023,6,2,1965,16,1,9,5,6200,3,4,1,1,5,51,513,0,14,1,,
2023028715,1,1,1,5000,1216,1218,,570523,,,,,20,2023,6,12,49,4,1,2,0,3,4,8,1,0,1,1,2,3,1,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178105,663976,2,2,2023,6,1,0,99,0,17,5,0,0,0,8,1,,99,,,,1,,
2023028753,1,1,1,7900,645,622,,9900052,,,,,51,2023,3,24,3,4,5,6,0,3,2,9,0,3,1,1,3,5,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,190338,665529,1,1,2023,3,3,0,17,2,1,5,7900,3,3,8,1,4,42,422,0,13,1,1,
2023028753,1,1,1,7900,645,622,,9900052,,,,,51,2023,3,24,3,4,5,6,0,3,2,9,0,3,1,1,3,5,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,190338,665529,1,2,2023,3,2,1958,18,1,1,5,7900,3,2,1,1,4,42,422,0,13,1,,
2023028753,1,1,1,7900,645,622,,9900052,,,,,51,2023,3,24,3,4,5,6,0,3,2,9,0,3,1,1,3,5,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,190338,665529,2,3,2023,3,1,2018,5,1,1,5,8500,0,0,8,2,4,43,432,0,15,1,,
2023028759,1,1,1,70,486,438,,10150407,,,,,38,2023,12,21,33,4,1,5,9,2,3,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,61,613,0,13,1,168191,637403,1,1,2023,12,2,2004,9,1,24,5,70,2,2,1,1,6,61,613,0,13,1,1,
2023028759,1,1,1,70,486,438,,10150407,,,,,38,2023,12,21,33,4,1,5,9,2,3,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,61,613,0,13,1,168191,637403,2,2,2023,12,1,2008,7,1,6,5,1192,0,0,8,2,6,62,623,99,26,1,,
2023028768,1,1,1,3000,4799,4797,,28740735,,,,,61,2023,5,31,33,4,1,4,9,3,2,9,3,0,1,1,4,3,1,7,1,1,9,9,9,0,0,9,1,11,111,0,12,1,223933,636629,1,1,2023,5,2,2006,9,1,1,5,3000,3,2,1,1,1,11,111,0,12,1,,
2023028768,1,1,1,3000,4799,4797,,28740735,,,,,61,2023,5,31,33,4,1,4,9,3,2,9,3,0,1,1,4,3,1,7,1,1,9,9,9,0,0,9,1,11,111,0,12,1,223933,636629,2,2,2023,5,3,0,1,2,1,3,3000,3,3,6,1,1,11,111,0,12,1,,
2023028768,1,1,1,3000,4799,4797,,28740735,,,,,61,2023,5,31,33,4,1,4,9,3,2,9,3,0,1,1,4,3,1,7,1,1,9,9,9,0,0,9,1,11,111,0,12,1,223933,636629,2,3,2023,5,2,1983,15,1,1,5,3000,3,2,1,1,1,11,111,0,12,1,,
2023028768,1,1,1,3000,4799,4797,,28740735,,,,,61,2023,5,31,33,4,1,4,9,3,2,9,3,0,1,1,4,3,1,7,1,1,9,9,9,0,0,9,1,11,111,0,12,1,223933,636629,2,4,2023,5,3,0,2,2,1,1,3000,3,3,6,1,1,11,111,0,12,1,,
2023028770,1,1,1,681,115,120,,670001,,,,,20,2023,7,23,67,4,1,1,0,3,2,8,1,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,4,42,422,0,16,1,185820,664926,1,2,2023,7,1,2021,5,2,1,5,681,0,0,8,1,4,42,422,0,16,1,,
2023028770,1,1,1,681,115,120,,670001,,,,,20,2023,7,23,67,4,1,1,0,3,2,8,1,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,4,42,422,0,16,1,185820,664926,2,1,2023,7,2,2001,9,1,1,5,229,3,2,1,1,4,42,422,0,16,1,,
2023028853,1,1,1,5000,248,197,,24170112,,,,,20,2023,5,1,50,4,1,2,0,3,5,9,1,0,1,1,4,3,1,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180497,670053,1,1,2023,5,3,0,5,2,1,1,5000,3,3,1,1,5,51,511,0,13,1,,
2023028853,1,1,1,5000,248,197,,24170112,,,,,20,2023,5,1,50,4,1,2,0,3,5,9,1,0,1,1,4,3,1,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180497,670053,1,3,2023,5,3,0,11,2,1,1,5000,3,3,1,1,5,51,511,0,13,1,,
2023028853,1,1,1,5000,248,197,,24170112,,,,,20,2023,5,1,50,4,1,2,0,3,5,9,1,0,1,1,4,3,1,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180497,670053,1,5,2023,5,2,1986,12,1,1,1,5000,3,2,1,1,5,51,511,0,13,1,,
2023028853,1,1,1,5000,248,197,,24170112,,,,,20,2023,5,1,50,4,1,2,0,3,5,9,1,0,1,1,4,3,1,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180497,670053,2,7,2023,5,2,1962,16,1,1,1,5000,3,2,1,1,5,51,511,0,13,1,,
2023028853,1,1,1,5000,248,197,,24170112,,,,,20,2023,5,1,50,4,1,2,0,3,5,9,1,0,1,1,4,3,1,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180497,670053,3,6,2023,5,1,2010,10,1,6,1,7400,0,0,8,3,4,41,411,0,13,1,,
2023028853,1,1,1,5000,248,197,,24170112,,,,,20,2023,5,1,50,4,1,2,0,3,5,9,1,0,1,1,4,3,1,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180497,670053,4,2,2023,5,2,1988,12,2,1,1,5000,3,2,1,1,5,51,511,0,13,1,,
2023028853,1,1,1,5000,248,197,,24170112,,,,,20,2023,5,1,50,4,1,2,0,3,5,9,1,0,1,1,4,3,1,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180497,670053,5,4,2023,5,2,1970,16,1,1,1,5000,3,2,1,1,5,51,511,0,13,1,,
2023028942,1,1,1,7600,507,510,,200006,,,,,12,2023,9,8,56,4,1,6,0,3,2,8,0,3,1,1,3,3,1,6,1,1,9,9,9,0,0,9,2,24,246,0,15,1,207147,759090,1,2,2023,9,2,2009,7,1,9,5,7600,3,4,1,2,2,24,246,0,15,1,,
2023028942,1,1,1,7600,507,510,,200006,,,,,12,2023,9,8,56,4,1,6,0,3,2,8,0,3,1,1,3,3,1,6,1,1,9,9,9,0,0,9,2,24,246,0,15,1,207147,759090,2,1,2023,9,2,2004,9,2,1,5,7600,3,2,1,2,2,24,246,0,15,1,,
2023029134,1,1,1,5000,1994,1934,,15930724,,,,,20,2023,5,1,47,4,1,2,9,3,1,9,0,5,1,1,0,3,1,,1,1,9,9,9,3,3,9,5,51,511,0,13,1,176683,661036,0,2,2023,5,3,0,10,2,,5,5000,3,1,9,2,5,51,511,0,13,1,,
2023029134,1,1,1,5000,1994,1934,,15930724,,,,,20,2023,5,1,47,4,1,2,9,3,1,9,0,5,1,1,0,3,1,,1,1,9,9,9,3,3,9,5,51,511,0,13,1,176683,661036,1,1,2023,5,1,2008,7,2,1,1,5000,0,0,8,2,5,51,511,0,13,1,,
2023029140,1,1,1,3000,916,937,,120214,,,,,61,2023,3,6,71,2,5,2,1,2,1,8,0,3,1,1,2,3,6,2,1,1,9,9,9,3,4,1,1,11,111,0,12,1,219136,633110,0,1,2023,3,3,0,9,1,,5,3000,2,1,9,1,1,11,111,0,12,1,1,
